id,amount,startTime,endTime,settled,bidder
694,25500000000000000000,1682798159,1682884559,True,{'id': '0xf74afa07c0d0cf2addad8252afa6b6f2cee8fdb4'}
695,27500000000000000000,1682884655,1682971643,True,{'id': '0x9f9faa1270f807e0cbd025558e65dd453f152617'}
696,28350000000000000000,1682971763,1683058343,True,{'id': '0x4f0762b2ef0266502daab2e2c90d0b9ad7f5bf92'}
697,25810000000000000000,1683058511,1683144911,True,{'id': '0x356c92581384eccf33267121eabce5c2066ebf68'}
698,24900000000000000000,1683145031,1683231563,True,{'id': '0x356c92581384eccf33267121eabce5c2066ebf68'}
699,24550000000000000000,1683232283,1683318911,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
701,25000000000000000000,1683320351,1683406751,True,{'id': '0xd9e424871cdf9ca51fcdaf694495c00aa39cef4b'}
702,25500000000000000000,1683406859,1683493259,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
703,23580000000000000000,1683493799,1683581123,True,{'id': '0xe412186a1865c4fe54a79e0adcb08b81233df674'}
704,22670000000000000000,1683581255,1683667787,True,{'id': '0x16b6936aefa8f70029bcf9ea97f7c72ea5ff9327'}
705,24690000000000000000,1683667931,1683754331,True,{'id': '0x00cda37bfc3dd20349aa901fe8646688218d8772'}
706,26540000000000000000,1683754415,1683840947,True,{'id': '0x741ad4e767c6aa4a9bc3966297306d50aa9ff254'}
707,24590000000000000000,1683841127,1683927527,True,{'id': '0xb15dbe75f3fc042e4eb93d2138ef44477bae7c8f'}
708,25500000000000000000,1683927947,1684014491,True,{'id': '0x82dbfb9be841d4c0066163c409e9b2dae6834ea1'}
709,24500000000000000000,1684014575,1684100975,True,{'id': '0xb15dbe75f3fc042e4eb93d2138ef44477bae7c8f'}
711,26120000000000000000,1684101239,1684187639,True,{'id': '0x520f977ff2fb5fc3a188b9b7821d583bc8741bc7'}
712,25500000000000000000,1684187879,1684274279,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
713,25500000000000000000,1684274903,1684361315,True,{'id': '0x520f977ff2fb5fc3a188b9b7821d583bc8741bc7'}
714,26010000000000000000,1684362335,1684448735,True,{'id': '0x16b6936aefa8f70029bcf9ea97f7c72ea5ff9327'}
715,27090000000000000000,1684449347,1684535975,True,{'id': '0xe3d73daae939518c3853e0e8e532ae707cc1a436'}
716,26300000000000000000,1684536047,1684622447,True,{'id': '0x16b6936aefa8f70029bcf9ea97f7c72ea5ff9327'}
717,27060000000000000000,1684622999,1684709399,True,{'id': '0x520f977ff2fb5fc3a188b9b7821d583bc8741bc7'}
718,27820000000000000000,1684709759,1684796507,True,{'id': '0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e'}
719,27950000000000000000,1684797503,1684884167,True,{'id': '0x683a42e5b414ae5cf79ece7e369ca5937fdcdc11'}
721,26630000000000000000,1684884659,1684971059,True,{'id': '0x356c92581384eccf33267121eabce5c2066ebf68'}
722,26520000000000000000,1684971239,1685057639,True,{'id': '0x860b328060180b2a14ae5c018aba2dd42d7ab6ba'}
723,26540000000000000000,1685058563,1685144963,True,{'id': '0x356c92581384eccf33267121eabce5c2066ebf68'}
724,26690000000000000000,1685145383,1685231867,True,{'id': '0x7fdda177cc70b317d90d6259e6d919f9ae60ab48'}
725,27060000000000000000,1685232275,1685318675,True,{'id': '0xb15dbe75f3fc042e4eb93d2138ef44477bae7c8f'}
726,26540000000000000000,1685318975,1685406107,True,{'id': '0xb15dbe75f3fc042e4eb93d2138ef44477bae7c8f'}
727,26250000000000000000,1685406407,1685492807,True,{'id': '0xaae8c50d76c76fb8947c9a203103d28b55862977'}
728,26520000000000000000,1685493119,1685579519,True,{'id': '0x356c92581384eccf33267121eabce5c2066ebf68'}
729,26520000000000000000,1685579939,1685666339,True,{'id': '0x16b6936aefa8f70029bcf9ea97f7c72ea5ff9327'}
731,26040000000000000000,1685667359,1685753759,True,{'id': '0xab42f2a5561d912fcbe46c21c1ca0680335a8c22'}
732,26780000000000000000,1685754155,1685840555,True,{'id': '0x16b6936aefa8f70029bcf9ea97f7c72ea5ff9327'}
733,26600000000000000000,1685841095,1685927495,True,{'id': '0x520f977ff2fb5fc3a188b9b7821d583bc8741bc7'}
734,27060000000000000000,1685927951,1686014351,True,{'id': '0x16b6936aefa8f70029bcf9ea97f7c72ea5ff9327'}
735,100000000000000000,1686014675,1686101075,False,{'id': '0xa54c11dc5c04ed8b95481d1cd8ec07695b1d5583'}
